date,slot,source,destination,q10,q50,q90,recommended_demand,safety_buffer,risk_class,route_label
2026-07-01,17:00,Tekirdağ,Denizli,1303.8067,2510.7149,2574.8196,2542.7672,32.0523,LOW,Tekirdağ → Denizli
2026-07-01,17:00,Tekirdağ,Erzincan,2015.9873,3460.5832,3556.973,3508.7781,48.1949,LOW,Tekirdağ → Erzincan
2026-07-01,17:00,Tekirdağ,Eskişehir,7460.5375,10565.1319,11784.5738,11174.8528,609.7209,LOW,Tekirdağ → Eskişehir
2026-07-01,17:00,Tekirdağ,Isparta,2200.8411,4116.7522,4198.9108,4157.8315,41.0793,LOW,Tekirdağ → Isparta
2026-07-01,17:00,Tekirdağ,Karaman,1500.4764,2662.3053,2736.1295,2699.2174,36.9121,LOW,Tekirdağ → Karaman
2026-07-01,17:00,Tekirdağ,Kütahya,1640.9046,3181.3499,3262.8406,3222.0952,40.7453,LOW,Tekirdağ → Kütahya
2026-07-01,17:00,Tekirdağ,Manisa,8282.6841,11447.9651,12529.1778,11988.5715,540.6064,LOW,Tekirdağ → Manisa
2026-07-01,17:00,Tekirdağ,Mardin,1704.6192,3227.672,3304.0684,3265.8702,38.1982,LOW,Tekirdağ → Mardin
2026-07-01,17:00,Tekirdağ,Mersin,3399.9485,5790.7523,6436.3397,6113.546,322.7937,LOW,Tekirdağ → Mersin
2026-07-01,17:00,Tekirdağ,Sivas,1558.5938,2860.7195,2931.4455,2896.0825,35.363,LOW,Tekirdağ → Sivas
2026-07-01,17:00,Tekirdağ,Yalova,10358.9748,14615.3893,16179.5212,15397.4552,782.0659,LOW,Tekirdağ → Yalova
2026-07-01,17:00,Tekirdağ,Zonguldak,1457.4847,2829.7159,2902.4746,2866.0952,36.3793,LOW,Tekirdağ → Zonguldak
2026-07-01,17:00,Tekirdağ,İstanbul,7035.4066,9971.4331,11098.479,10534.956,563.5229,LOW,Tekirdağ → İstanbul
2026-07-01,17:00,Tekirdağ,Şanlıurfa,2270.4287,4159.7701,4324.4731,4242.1216,82.3515,LOW,Tekirdağ → Şanlıurfa
2026-07-01,17:00,Yalova,Balıkesir,16150.2543,21373.093,23877.1849,22625.1389,1252.0459,LOW,Yalova → Balıkesir
2026-07-01,17:00,Yalova,Bilecik,6587.5477,9962.4212,11594.6947,10778.5579,816.1367,LOW,Yalova → Bilecik
2026-07-01,17:00,Yalova,Denizli,3838.404,6348.6154,7287.4159,6818.0157,469.4003,LOW,Yalova → Denizli
2026-07-01,17:00,Yalova,Erzincan,5416.2787,8084.7585,9652.033,8868.3957,783.6372,LOW,Yalova → Erzincan
2026-07-01,17:00,Yalova,Eskişehir,18064.5297,23003.5,25377.8162,24190.6581,1187.1581,LOW,Yalova → Eskişehir
2026-07-01,17:00,Yalova,Isparta,4539.7171,7009.9329,8452.8588,7731.3959,721.463,LOW,Yalova → Isparta
2026-07-01,17:00,Yalova,Karaman,2894.2181,4993.2708,5554.8163,5274.0436,280.7728,LOW,Yalova → Karaman
2026-07-01,17:00,Yalova,Kütahya,4427.7358,6916.0284,8049.9837,7483.006,566.9776,LOW,Yalova → Kütahya
2026-07-01,17:00,Yalova,Manisa,16733.6321,23140.5258,25252.5154,24196.5206,1055.9948,LOW,Yalova → Manisa
2026-07-01,17:00,Yalova,Mardin,4686.0409,7108.6078,8465.5023,7787.0551,678.4473,LOW,Yalova → Mardin
2026-07-01,17:00,Yalova,Mersin,8804.5105,13089.0312,15415.036,14252.0336,1163.0024,LOW,Yalova → Mersin
2026-07-01,17:00,Yalova,Sivas,3815.2321,6630.7304,7536.1803,7083.4553,452.7249,LOW,Yalova → Sivas
2026-07-01,17:00,Yalova,Tekirdağ,15891.4429,21104.9081,23102.5331,22103.7206,998.8125,LOW,Yalova → Tekirdağ
2026-07-01,17:00,Yalova,Zonguldak,3810.4633,6263.9891,7122.4388,6693.214,429.2249,LOW,Yalova → Zonguldak
2026-07-01,17:00,Yalova,İstanbul,16945.037,21842.1918,23792.1239,22817.1578,974.966,LOW,Yalova → İstanbul
2026-07-01,17:00,Yalova,Şanlıurfa,5387.4031,7732.2783,9304.5998,8518.4391,786.1608,LOW,Yalova → Şanlıurfa
2026-07-01,17:00,Zonguldak,Balıkesir,455.5878,1074.1009,1111.84,1092.9705,18.8696,LOW,Zonguldak → Balıkesir
2026-07-01,17:00,Zonguldak,Bilecik,204.8605,546.1785,578.0701,562.1243,15.9458,MEDIUM,Zonguldak → Bilecik
2026-07-01,17:00,Zonguldak,Denizli,30.8256,285.8974,314.0027,299.95,14.0526,MEDIUM,Zonguldak → Denizli
2026-07-01,17:00,Zonguldak,Erzincan,74.9056,359.4136,388.1752,373.7944,14.3808,MEDIUM,Zonguldak → Erzincan
2026-07-01,17:00,Zonguldak,Eskişehir,469.9471,1313.3459,1378.5979,1345.9719,32.626,MEDIUM,Zonguldak → Eskişehir
2026-07-01,17:00,Zonguldak,Isparta,91.2456,301.4483,325.9042,313.6762,12.2279,MEDIUM,Zonguldak → Isparta
2026-07-01,17:00,Zonguldak,Karaman,36.8866,249.3125,276.8963,263.1044,13.7919,MEDIUM,Zonguldak → Karaman
2026-07-01,17:00,Zonguldak,Kütahya,80.1902,309.3119,338.0561,323.684,14.3721,MEDIUM,Zonguldak → Kütahya
2026-07-01,17:00,Zonguldak,Manisa,425.8478,1084.4199,1137.1896,1110.8047,26.3848,LOW,Zonguldak → Manisa
2026-07-01,17:00,Zonguldak,Mardin,70.9949,323.9287,352.401,338.1649,14.2362,MEDIUM,Zonguldak → Mardin
2026-07-01,17:00,Zonguldak,Mersin,213.4565,545.0342,573.1622,559.0982,14.064,LOW,Zonguldak → Mersin
2026-07-01,17:00,Zonguldak,Sivas,51.6728,262.1803,290.1838,276.1821,14.0018,MEDIUM,Zonguldak → Sivas
2026-07-01,17:00,Zonguldak,Tekirdağ,382.8925,953.9457,991.8443,972.895,18.9493,LOW,Zonguldak → Tekirdağ
2026-07-01,17:00,Zonguldak,Yalova,451.5727,1203.7312,1258.6177,1231.1745,27.4433,MEDIUM,Zonguldak → Yalova
2026-07-01,17:00,Zonguldak,İstanbul,365.3619,920.3565,960.3083,940.3324,19.9759,LOW,Zonguldak → İstanbul
2026-07-01,17:00,Zonguldak,Şanlıurfa,65.2134,308.6496,337.8263,323.2379,14.5883,MEDIUM,Zonguldak → Şanlıurfa
2026-07-01,17:00,İstanbul,Balıkesir,16630.8781,22653.6464,25015.0745,23834.3604,1180.714,LOW,İstanbul → Balıkesir
2026-07-01,17:00,İstanbul,Bilecik,7809.2659,12073.2748,14210.0672,13141.671,1068.3962,LOW,İstanbul → Bilecik
2026-07-01,17:00,İstanbul,Denizli,2391.2809,4353.9817,4790.3758,4572.1787,218.197,LOW,İstanbul → Denizli
2026-07-01,17:00,İstanbul,Erzincan,4684.7521,7552.8761,8720.4569,8136.6665,583.7904,LOW,İstanbul → Erzincan
2026-07-01,17:00,İstanbul,Eskişehir,17446.8852,22954.5177,24572.8395,23763.6786,809.1609,LOW,İstanbul → Eskişehir
2026-07-01,17:00,İstanbul,Isparta,3902.3703,6329.6657,7057.6009,6693.6333,363.9676,LOW,İstanbul → Isparta
2026-07-01,17:00,İstanbul,Karaman,2275.2369,4217.7041,4497.3629,4357.5335,139.8294,LOW,İstanbul → Karaman
2026-07-01,17:00,İstanbul,Kütahya,5036.1442,8106.8076,9514.4161,8810.6119,703.8043,LOW,İstanbul → Kütahya
2026-07-01,17:00,İstanbul,Manisa,17035.9098,22862.3384,24636.8751,23749.6068,887.2684,LOW,İstanbul → Manisa
2026-07-01,17:00,İstanbul,Mardin,4064.4723,6787.3386,7591.8805,7189.6096,402.271,LOW,İstanbul → Mardin
2026-07-01,17:00,İstanbul,Mersin,7739.5389,11715.7312,13671.2616,12693.4964,977.7652,LOW,İstanbul → Mersin
2026-07-01,17:00,İstanbul,Sivas,2997.7332,5665.5944,6646.3934,6155.9939,490.3995,LOW,İstanbul → Sivas
2026-07-01,17:00,İstanbul,Tekirdağ,14988.3787,21143.7316,24347.9478,22745.8397,1602.1081,LOW,İstanbul → Tekirdağ
2026-07-01,17:00,İstanbul,Yalova,20122.8181,25241.7098,26812.2068,26026.9583,785.2485,LOW,İstanbul → Yalova
2026-07-01,17:00,İstanbul,Zonguldak,2703.0663,5287.4949,5846.0018,5566.7484,279.2535,LOW,İstanbul → Zonguldak
2026-07-01,17:00,İstanbul,Şanlıurfa,4686.3431,7494.6656,9267.8416,8381.2536,886.588,LOW,İstanbul → Şanlıurfa
2026-07-01,17:00,Şanlıurfa,Balıkesir,1953.0349,4120.8129,4333.7728,4227.2928,106.4799,LOW,Şanlıurfa → Balıkesir
2026-07-01,17:00,Şanlıurfa,Bilecik,1163.5053,2841.5516,2924.7501,2883.1509,41.5993,LOW,Şanlıurfa → Bilecik
2026-07-01,17:00,Şanlıurfa,Denizli,391.6182,1301.5684,1356.0806,1328.8245,27.2561,MEDIUM,Şanlıurfa → Denizli
2026-07-01,17:00,Şanlıurfa,Erzincan,716.544,1977.8216,2044.1163,2010.9689,33.1473,MEDIUM,Şanlıurfa → Erzincan
2026-07-01,17:00,Şanlıurfa,Eskişehir,2062.3505,4353.7071,4616.848,4485.2776,131.5705,LOW,Şanlıurfa → Eskişehir
2026-07-01,17:00,Şanlıurfa,Isparta,474.0451,1555.7303,1611.2856,1583.5079,27.7776,MEDIUM,Şanlıurfa → Isparta
2026-07-01,17:00,Şanlıurfa,Karaman,431.691,1535.7855,1604.031,1569.9082,34.1227,MEDIUM,Şanlıurfa → Karaman
2026-07-01,17:00,Şanlıurfa,Kütahya,700.9035,2088.8816,2169.6756,2129.2786,40.397,MEDIUM,Şanlıurfa → Kütahya
2026-07-01,17:00,Şanlıurfa,Manisa,2434.7653,5015.2852,5763.8106,5389.5479,374.2627,MEDIUM,Şanlıurfa → Manisa
2026-07-01,17:00,Şanlıurfa,Mardin,350.3185,1057.7947,1213.3417,1135.5682,77.7735,MEDIUM,Şanlıurfa → Mardin
2026-07-01,17:00,Şanlıurfa,Mersin,1184.7254,2685.0402,2757.8987,2721.4695,36.4293,LOW,Şanlıurfa → Mersin
2026-07-01,17:00,Şanlıurfa,Sivas,455.1686,1517.0356,1568.9886,1543.0121,25.9765,MEDIUM,Şanlıurfa → Sivas
2026-07-01,17:00,Şanlıurfa,Tekirdağ,2098.1085,4530.6413,4693.2049,4611.9231,81.2818,LOW,Şanlıurfa → Tekirdağ
2026-07-01,17:00,Şanlıurfa,Yalova,2390.1433,5010.3486,5295.9776,5153.1631,142.8145,LOW,Şanlıurfa → Yalova
2026-07-01,17:00,Şanlıurfa,Zonguldak,434.4669,1428.3696,1487.0631,1457.7164,29.3468,MEDIUM,Şanlıurfa → Zonguldak
2026-07-01,17:00,Şanlıurfa,İstanbul,2039.2872,4346.6264,4496.8888,4421.7576,75.1312,LOW,Şanlıurfa → İstanbul
2026-07-02,09:00,Balıkesir,Bilecik,0.0,73.579,87.1245,80.3518,6.7728,LOW,Balıkesir → Bilecik
2026-07-02,09:00,Balıkesir,Denizli,0.0,78.0,104.021,91.0105,13.0105,LOW,Balıkesir → Denizli
2026-07-02,09:00,Balıkesir,Erzincan,0.0,75.9844,96.1109,86.0477,10.0633,LOW,Balıkesir → Erzincan
2026-07-02,09:00,Balıkesir,Eskişehir,6.1699,164.2817,248.1489,206.2153,41.9336,LOW,Balıkesir → Eskişehir
2026-07-02,09:00,Balıkesir,Isparta,0.0,80.075,107.3379,93.7065,13.6315,LOW,Balıkesir → Isparta
2026-07-02,09:00,Balıkesir,Karaman,1.8923,37.1477,42.2913,39.7195,2.5718,LOW,Balıkesir → Karaman
2026-07-02,09:00,Balıkesir,Kütahya,0.0,61.7365,83.4199,72.5782,10.8417,LOW,Balıkesir → Kütahya
2026-07-02,09:00,Balıkesir,Manisa,10.6207,241.0804,372.1463,306.6133,65.5329,MEDIUM,Balıkesir → Manisa
2026-07-02,09:00,Balıkesir,Mardin,0.0,134.1315,200.7945,167.463,33.3315,LOW,Balıkesir → Mardin
2026-07-02,09:00,Balıkesir,Mersin,0.0,133.8469,192.8034,163.3252,29.4783,LOW,Balıkesir → Mersin
2026-07-02,09:00,Balıkesir,Sivas,0.0,67.7539,77.4903,72.6221,4.8682,LOW,Balıkesir → Sivas
2026-07-02,09:00,Balıkesir,Tekirdağ,4.9802,167.3575,221.1766,194.2671,26.9096,LOW,Balıkesir → Tekirdağ
2026-07-02,09:00,Balıkesir,Yalova,23.8822,251.2713,379.6073,315.4393,64.168,LOW,Balıkesir → Yalova
2026-07-02,09:00,Balıkesir,Zonguldak,0.6998,37.11,42.4991,39.8045,2.6945,LOW,Balıkesir → Zonguldak
2026-07-02,09:00,Balıkesir,İstanbul,6.8348,130.843,181.4052,156.1241,25.2811,LOW,Balıkesir → İstanbul
2026-07-02,09:00,Balıkesir,Şanlıurfa,0.0,50.033,56.8894,53.4612,3.4282,LOW,Balıkesir → Şanlıurfa
2026-07-02,09:00,Bilecik,Balıkesir,16.9999,325.3682,546.2337,435.8009,110.4327,MEDIUM,Bilecik → Balıkesir
2026-07-02,09:00,Bilecik,Denizli,0.0,87.6248,116.9656,102.2952,14.6704,LOW,Bilecik → Denizli
2026-07-02,09:00,Bilecik,Erzincan,0.7727,207.6354,328.8097,268.2226,60.5872,MEDIUM,Bilecik → Erzincan
2026-07-02,09:00,Bilecik,Eskişehir,21.9868,351.1647,585.4635,468.3141,117.1494,MEDIUM,Bilecik → Eskişehir
2026-07-02,09:00,Bilecik,Isparta,0.0,122.5769,189.1589,155.8679,33.291,MEDIUM,Bilecik → Isparta
2026-07-02,09:00,Bilecik,Karaman,0.0,107.0636,172.2957,139.6797,32.6161,MEDIUM,Bilecik → Karaman
2026-07-02,09:00,Bilecik,Kütahya,0.0,154.6155,245.8192,200.2173,45.6018,MEDIUM,Bilecik → Kütahya
2026-07-02,09:00,Bilecik,Manisa,25.5185,391.2768,637.6965,514.4867,123.2099,MEDIUM,Bilecik → Manisa
2026-07-02,09:00,Bilecik,Mardin,0.0,155.0226,232.1316,193.5771,38.5545,LOW,Bilecik → Mardin
2026-07-02,09:00,Bilecik,Mersin,28.5113,377.1932,662.2734,519.7333,142.5401,MEDIUM,Bilecik → Mersin
2026-07-02,09:00,Bilecik,Sivas,0.0,135.4878,208.6951,172.0915,36.6037,MEDIUM,Bilecik → Sivas
2026-07-02,09:00,Bilecik,Tekirdağ,19.5778,335.6582,584.4859,460.072,124.4138,MEDIUM,Bilecik → Tekirdağ
2026-07-02,09:00,Bilecik,Yalova,23.6268,378.3212,615.277,496.7991,118.4779,MEDIUM,Bilecik → Yalova
2026-07-02,09:00,Bilecik,Zonguldak,0.0,121.3598,172.4527,146.9062,25.5464,LOW,Bilecik → Zonguldak
2026-07-02,09:00,Bilecik,İstanbul,11.7417,300.6988,523.3611,412.0299,111.3311,MEDIUM,Bilecik → İstanbul
2026-07-02,09:00,Bilecik,Şanlıurfa,0.0,205.8304,357.0562,281.4433,75.6129,MEDIUM,Bilecik → Şanlıurfa
2026-07-02,09:00,Denizli,Balıkesir,0.2959,94.8187,154.1031,124.4609,29.6422,MEDIUM,Denizli → Balıkesir
2026-07-02,09:00,Denizli,Bilecik,0.4122,59.6564,86.3303,72.9933,13.3369,LOW,Denizli → Bilecik
2026-07-02,09:00,Denizli,Erzincan,1.2672,22.0788,42.457,32.2679,10.1891,LOW,Denizli → Erzincan
2026-07-02,09:00,Denizli,Eskişehir,0.0,84.4986,134.5421,109.5204,25.0218,MEDIUM,Denizli → Eskişehir
2026-07-02,09:00,Denizli,Isparta,1.2711,21.7309,40.3722,31.0516,9.3207,LOW,Denizli → Isparta
2026-07-02,09:00,Denizli,Karaman,1.2023,18.5386,28.7685,23.6536,5.115,LOW,Denizli → Karaman
2026-07-02,09:00,Denizli,Kütahya,1.2119,27.4259,51.3179,39.3719,11.946,LOW,Denizli → Kütahya
2026-07-02,09:00,Denizli,Manisa,1.5382,111.0987,188.0368,149.5678,38.4691,MEDIUM,Denizli → Manisa
2026-07-02,09:00,Denizli,Mardin,1.202,19.643,32.4224,26.0327,6.3897,LOW,Denizli → Mardin
2026-07-02,09:00,Denizli,Mersin,1.7295,38.6947,71.7691,55.2319,16.5372,MEDIUM,Denizli → Mersin
2026-07-02,09:00,Denizli,Sivas,1.2021,22.2722,36.3007,29.2864,7.0142,LOW,Denizli → Sivas
2026-07-02,09:00,Denizli,Tekirdağ,0.0,93.3747,163.0136,128.1941,34.8194,MEDIUM,Denizli → Tekirdağ
2026-07-02,09:00,Denizli,Yalova,0.1293,116.9726,188.0661,152.5194,35.5468,MEDIUM,Denizli → Yalova
2026-07-02,09:00,Denizli,Zonguldak,1.2022,20.8094,29.1848,24.9971,4.1877,LOW,Denizli → Zonguldak
2026-07-02,09:00,Denizli,İstanbul,1.0871,85.7653,128.1456,106.9555,21.1902,LOW,Denizli → İstanbul
2026-07-02,09:00,Denizli,Şanlıurfa,1.7671,21.4281,41.4805,31.4543,10.0262,LOW,Denizli → Şanlıurfa
2026-07-02,09:00,Erzincan,Balıkesir,0.8171,120.9112,185.6857,153.2985,32.3873,MEDIUM,Erzincan → Balıkesir
2026-07-02,09:00,Erzincan,Bilecik,0.3642,67.4536,87.1004,77.277,9.8234,LOW,Erzincan → Bilecik
2026-07-02,09:00,Erzincan,Denizli,1.2016,23.2622,35.8477,29.555,6.2928,LOW,Erzincan → Denizli
2026-07-02,09:00,Erzincan,Eskişehir,2.0327,137.3177,241.3688,189.3432,52.0255,MEDIUM,Erzincan → Eskişehir
2026-07-02,09:00,Erzincan,Isparta,1.1884,25.6823,52.6502,39.1662,13.4839,LOW,Erzincan → Isparta
2026-07-02,09:00,Erzincan,Karaman,2.6541,22.769,35.6974,29.2332,6.4642,LOW,Erzincan → Karaman
2026-07-02,09:00,Erzincan,Kütahya,2.0879,43.3691,65.7707,54.5699,11.2008,LOW,Erzincan → Kütahya
2026-07-02,09:00,Erzincan,Manisa,3.27,130.622,211.2328,170.9274,40.3054,MEDIUM,Erzincan → Manisa
2026-07-02,09:00,Erzincan,Mardin,0.0,53.7746,80.975,67.3748,13.6002,LOW,Erzincan → Mardin
2026-07-02,09:00,Erzincan,Mersin,0.0,100.1967,162.6367,131.4167,31.22,MEDIUM,Erzincan → Mersin
2026-07-02,09:00,Erzincan,Sivas,1.6625,41.777,65.3591,53.568,11.791,LOW,Erzincan → Sivas
2026-07-02,09:00,Erzincan,Tekirdağ,0.7162,117.6795,190.0242,153.8519,36.1724,MEDIUM,Erzincan → Tekirdağ
2026-07-02,09:00,Erzincan,Yalova,0.1833,126.3814,191.4077,158.8946,32.5132,LOW,Erzincan → Yalova
2026-07-02,09:00,Erzincan,Zonguldak,0.076,20.334,32.9718,26.6529,6.3189,LOW,Erzincan → Zonguldak
2026-07-02,09:00,Erzincan,İstanbul,3.6195,200.7624,340.7183,270.7403,69.9779,MEDIUM,Erzincan → İstanbul
2026-07-02,09:00,Erzincan,Şanlıurfa,0.2063,151.6117,237.0043,194.308,42.6963,MEDIUM,Erzincan → Şanlıurfa
2026-07-02,09:00,Eskişehir,Balıkesir,91.782,652.0776,846.0727,749.0752,96.9976,LOW,Eskişehir → Balıkesir
2026-07-02,09:00,Eskişehir,Bilecik,21.3205,330.5542,489.1769,409.8656,79.3114,LOW,Eskişehir → Bilecik
2026-07-02,09:00,Eskişehir,Denizli,0.0,110.5758,123.6116,117.0937,6.5179,LOW,Eskişehir → Denizli
2026-07-02,09:00,Eskişehir,Erzincan,8.9376,288.4777,410.1381,349.3079,60.8302,LOW,Eskişehir → Erzincan
2026-07-02,09:00,Eskişehir,Isparta,4.4766,232.1698,270.1383,251.1541,18.9843,LOW,Eskişehir → Isparta
2026-07-02,09:00,Eskişehir,Karaman,0.1104,156.328,170.5695,163.4488,7.1208,LOW,Eskişehir → Karaman
2026-07-02,09:00,Eskişehir,Kütahya,0.687,198.9985,230.4387,214.7186,15.7201,LOW,Eskişehir → Kütahya
2026-07-02,09:00,Eskişehir,Manisa,115.4647,825.8307,1093.2071,959.5189,133.6882,LOW,Eskişehir → Manisa
2026-07-02,09:00,Eskişehir,Mardin,15.5537,330.032,506.335,418.1835,88.1515,MEDIUM,Eskişehir → Mardin
2026-07-02,09:00,Eskişehir,Mersin,14.6131,316.3764,431.3103,373.8433,57.4669,LOW,Eskişehir → Mersin
2026-07-02,09:00,Eskişehir,Sivas,4.2554,170.6837,205.9861,188.3349,17.6512,LOW,Eskişehir → Sivas
2026-07-02,09:00,Eskişehir,Tekirdağ,100.7497,679.7007,907.7898,793.7453,114.0446,LOW,Eskişehir → Tekirdağ
2026-07-02,09:00,Eskişehir,Yalova,120.8225,809.595,1054.5412,932.0681,122.4731,LOW,Eskişehir → Yalova
2026-07-02,09:00,Eskişehir,Zonguldak,0.0,141.8744,155.5928,148.7336,6.8592,LOW,Eskişehir → Zonguldak
2026-07-02,09:00,Eskişehir,İstanbul,98.3241,682.3924,904.0328,793.2126,110.8202,LOW,Eskişehir → İstanbul
2026-07-02,09:00,Eskişehir,Şanlıurfa,18.4731,353.3527,511.9995,432.6761,79.3234,LOW,Eskişehir → Şanlıurfa
2026-07-02,09:00,Isparta,Balıkesir,0.5414,50.0943,73.8145,61.9544,11.8601,LOW,Isparta → Balıkesir
2026-07-02,09:00,Isparta,Bilecik,0.0,20.4111,25.7445,23.0778,2.6667,LOW,Isparta → Bilecik
2026-07-02,09:00,Isparta,Denizli,0.0005,16.3376,20.745,18.5413,2.2037,LOW,Isparta → Denizli
2026-07-02,09:00,Isparta,Erzincan,0.0,14.9239,19.4779,17.2009,2.277,LOW,Isparta → Erzincan
2026-07-02,09:00,Isparta,Eskişehir,0.0,36.3342,53.2305,44.7823,8.4481,LOW,Isparta → Eskişehir
2026-07-02,09:00,Isparta,Karaman,0.0,13.981,19.9208,16.9509,2.9699,LOW,Isparta → Karaman
2026-07-02,09:00,Isparta,Kütahya,0.0,15.3991,23.5421,19.4706,4.0715,LOW,Isparta → Kütahya
2026-07-02,09:00,Isparta,Manisa,0.8183,33.3872,45.0752,39.2312,5.844,LOW,Isparta → Manisa
2026-07-02,09:00,Isparta,Mardin,0.0,14.095,24.952,19.5235,5.4285,LOW,Isparta → Mardin
2026-07-02,09:00,Isparta,Mersin,0.0,24.703,37.0804,30.8917,6.1887,LOW,Isparta → Mersin
2026-07-02,09:00,Isparta,Sivas,0.0,13.4441,22.044,17.744,4.2999,LOW,Isparta → Sivas
2026-07-02,09:00,Isparta,Tekirdağ,0.0,82.4854,140.7787,111.632,29.1466,MEDIUM,Isparta → Tekirdağ
2026-07-02,09:00,Isparta,Yalova,0.6313,136.9095,150.561,143.7352,6.8257,LOW,Isparta → Yalova
2026-07-02,09:00,Isparta,Zonguldak,0.0,13.3317,21.0133,17.1725,3.8408,LOW,Isparta → Zonguldak
2026-07-02,09:00,Isparta,İstanbul,0.1999,163.1997,260.3984,211.799,48.5993,MEDIUM,Isparta → İstanbul
2026-07-02,09:00,Isparta,Şanlıurfa,0.0,15.1405,24.6532,19.8968,4.7563,LOW,Isparta → Şanlıurfa
2026-07-02,09:00,Karaman,Balıkesir,3.566,63.1655,78.0714,70.6184,7.4529,LOW,Karaman → Balıkesir
2026-07-02,09:00,Karaman,Bilecik,3.0016,29.0131,39.7353,34.3742,5.3611,LOW,Karaman → Bilecik
2026-07-02,09:00,Karaman,Denizli,2.4587,19.3797,24.0765,21.7281,2.3484,LOW,Karaman → Denizli
2026-07-02,09:00,Karaman,Erzincan,2.4529,23.3071,30.402,26.8546,3.5475,LOW,Karaman → Erzincan
2026-07-02,09:00,Karaman,Eskişehir,1.0643,54.4811,67.6836,61.0824,6.6013,LOW,Karaman → Eskişehir
2026-07-02,09:00,Karaman,Isparta,2.4555,19.7189,25.4147,22.5668,2.8479,LOW,Karaman → Isparta
2026-07-02,09:00,Karaman,Kütahya,2.4527,30.8555,43.9301,37.3928,6.5373,LOW,Karaman → Kütahya
2026-07-02,09:00,Karaman,Manisa,2.6397,94.5741,128.9763,111.7752,17.2011,LOW,Karaman → Manisa
2026-07-02,09:00,Karaman,Mardin,2.4578,20.2987,25.4271,22.8629,2.5642,LOW,Karaman → Mardin
2026-07-02,09:00,Karaman,Mersin,2.428,47.93,64.8147,56.3724,8.4424,LOW,Karaman → Mersin
2026-07-02,09:00,Karaman,Sivas,2.458,20.6318,24.0944,22.3631,1.7313,LOW,Karaman → Sivas
2026-07-02,09:00,Karaman,Tekirdağ,1.1964,53.4209,68.2554,60.8381,7.4172,LOW,Karaman → Tekirdağ
2026-07-02,09:00,Karaman,Yalova,1.9788,71.6007,93.8464,82.7235,11.1228,LOW,Karaman → Yalova
2026-07-02,09:00,Karaman,Zonguldak,1.5856,16.0489,19.8197,17.9343,1.8854,LOW,Karaman → Zonguldak
2026-07-02,09:00,Karaman,İstanbul,3.3825,71.6743,95.0434,83.3589,11.6846,LOW,Karaman → İstanbul
2026-07-02,09:00,Karaman,Şanlıurfa,2.4261,19.592,26.5069,23.0495,3.4575,LOW,Karaman → Şanlıurfa
2026-07-02,09:00,Kocaeli,Balıkesir,179.1437,1106.1417,1884.1926,1495.1672,389.0255,MEDIUM,Kocaeli → Balıkesir
2026-07-02,09:00,Kocaeli,Bilecik,25.0115,463.6111,848.6418,656.1264,192.5153,MEDIUM,Kocaeli → Bilecik
2026-07-02,09:00,Kocaeli,Denizli,0.0,103.9021,217.4766,160.6893,56.7872,MEDIUM,Kocaeli → Denizli
2026-07-02,09:00,Kocaeli,Erzincan,0.0,283.8038,587.4577,435.6308,151.827,MEDIUM,Kocaeli → Erzincan
2026-07-02,09:00,Kocaeli,Eskişehir,178.2711,1038.1227,1728.1461,1383.1344,345.0117,MEDIUM,Kocaeli → Eskişehir
2026-07-02,09:00,Kocaeli,Isparta,0.0,150.0311,266.4751,208.2531,58.222,MEDIUM,Kocaeli → Isparta
2026-07-02,09:00,Kocaeli,Karaman,0.0,130.576,252.8353,191.7056,61.1296,MEDIUM,Kocaeli → Karaman
2026-07-02,09:00,Kocaeli,Kütahya,15.8937,469.6735,689.6194,579.6465,109.973,LOW,Kocaeli → Kütahya
2026-07-02,09:00,Kocaeli,Manisa,146.9421,1025.8233,1711.816,1368.8197,342.9964,MEDIUM,Kocaeli → Manisa
2026-07-02,09:00,Kocaeli,Mardin,19.2295,459.8074,740.2723,600.0399,140.2325,MEDIUM,Kocaeli → Mardin
2026-07-02,09:00,Kocaeli,Mersin,143.6923,945.0503,1490.8058,1217.9281,272.8778,LOW,Kocaeli → Mersin
2026-07-02,09:00,Kocaeli,Sivas,0.0,202.0255,332.2164,267.121,65.0955,MEDIUM,Kocaeli → Sivas
2026-07-02,09:00,Kocaeli,Tekirdağ,311.84,1467.6991,2596.7247,2032.2119,564.5128,MEDIUM,Kocaeli → Tekirdağ
2026-07-02,09:00,Kocaeli,Yalova,602.4533,2439.5407,4347.3247,3393.4327,953.892,MEDIUM,Kocaeli → Yalova
2026-07-02,09:00,Kocaeli,Zonguldak,0.7173,224.2007,315.3856,269.7931,45.5924,LOW,Kocaeli → Zonguldak
2026-07-02,09:00,Kocaeli,İstanbul,228.3118,1260.0139,2155.034,1707.524,447.5101,MEDIUM,Kocaeli → İstanbul
2026-07-02,09:00,Kocaeli,Şanlıurfa,27.0211,509.4553,882.5053,695.9803,186.525,MEDIUM,Kocaeli → Şanlıurfa
2026-07-02,09:00,Kütahya,Balıkesir,2.9752,38.5406,51.8732,45.2069,6.6663,LOW,Kütahya → Balıkesir
2026-07-02,09:00,Kütahya,Bilecik,2.4726,21.6024,23.9823,22.7923,1.1899,LOW,Kütahya → Bilecik
2026-07-02,09:00,Kütahya,Denizli,2.4729,17.9764,19.817,18.8967,0.9203,LOW,Kütahya → Denizli
